# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jan  9 17:55:04 EST 2017, 7157, 0.210, 3, 0.140, 448, 82, 13, 34, 98, 219.150, 211.977
Mon Jan  9 17:55:20 EST 2017, 2207, 0.710, 8, 0.640, 598, 37, 4, 9, 53, 14.810, 13.283
Mon Jan  9 17:56:21 EST 2017, 1588, 0.270, 5, 0.950, 541, 43, 7, 31, 70, 56.613, 53.333
Mon Jan  9 17:57:09 EST 2017, 6538, 0.770, 9, 0.450, 391, 88, 17, 6, 25, 41.087, 40.487
Mon Jan  9 17:57:59 EST 2017, 9013, 0.020, 7, 0.700, 316, 20, 12, 44, 92, 45.823, 45.500
Mon Jan  9 17:58:16 EST 2017, 4063, 0.520, 3, 0.200, 466, 65, 3, 19, 47, 12.637, 16.207
Mon Jan  9 17:58:54 EST 2017, 2826, 0.150, 8, 0.830, 354, 76, 10, 0, 59, 29.537, 33.727
Mon Jan  9 17:59:14 EST 2017, 7776, 0.650, 4, 0.330, 504, 31, 19, 25, 14, 19.517, 17.033
Mon Jan  9 18:00:59 EST 2017, 5301, 0.400, 1, 0.580, 579, 99, 14, 12, 81, 82.077, 96.257
Mon Jan  9 18:01:27 EST 2017, 351, 0.900, 6, 0.080, 429, 54, 5, 37, 36, 23.810, 24.627
Mon Jan  9 18:03:19 EST 2017, 274, 0.290, 2, 0.460, 474, 36, 18, 29, 97, 96.383, 105.557
Mon Jan  9 18:03:49 EST 2017, 5224, 0.790, 6, 0.960, 324, 81, 8, 4, 52, 24.483, 26.083
Mon Jan  9 18:04:00 EST 2017, 7699, 0.040, 8, 0.210, 399, 14, 3, 41, 75, 8.767, 8.820
Mon Jan  9 18:04:43 EST 2017, 2749, 0.540, 4, 0.710, 549, 59, 13, 16, 30, 40.277, 35.073
Mon Jan  9 18:07:25 EST 2017, 3986, 0.170, 7, 0.340, 436, 70, 15, 10, 86, 129.943, 139.187
Mon Jan  9 18:07:40 EST 2017, 8936, 0.670, 3, 0.840, 586, 25, 6, 35, 41, 13.990, 13.020
Mon Jan  9 18:07:59 EST 2017, 6461, 0.420, 5, 0.090, 511, 93, 1, 22, 63, 18.277, 13.560
Mon Jan  9 18:08:22 EST 2017, 1511, 0.920, 9, 0.590, 361, 48, 10, 47, 18, 22.413, 19.830
Mon Jan  9 18:09:44 EST 2017, 2130, 0.110, 3, 0.770, 305, 53, 19, 19, 80, 75.560, 73.763
Mon Jan  9 18:11:32 EST 2017, 7080, 0.610, 8, 0.270, 455, 98, 9, 44, 35, 91.707, 96.957
Mon Jan  9 18:11:44 EST 2017, 9555, 0.360, 5, 0.520, 530, 31, 5, 7, 58, 10.470, 10.353
Mon Jan  9 18:11:59 EST 2017, 4605, 0.860, 1, 0.020, 380, 76, 14, 32, 13, 13.140, 11.837
Mon Jan  9 18:18:18 EST 2017, 3367, 0.480, 9, 0.900, 567, 65, 16, 38, 92, 302.197, 362.403
Mon Jan  9 18:18:28 EST 2017, 8317, 0.980, 4, 0.400, 417, 20, 7, 13, 47, 8.747, 8.747
Mon Jan  9 18:18:45 EST 2017, 5842, 0.230, 2, 0.650, 342, 87, 2, 25, 69, 13.017, 15.317
Mon Jan  9 18:18:53 EST 2017, 892, 0.730, 7, 0.150, 492, 42, 12, 0, 24, 7.290, 7.660
Mon Jan  9 18:19:01 EST 2017, 1202, 0.200, 7, 0.120, 558, 17, 9, 14, 27, 6.487, 6.267
Mon Jan  9 18:21:56 EST 2017, 6152, 0.700, 3, 0.620, 408, 62, 18, 39, 72, 161.730, 162.683
Mon Jan  9 18:22:05 EST 2017, 8627, 0.450, 1, 0.370, 333, 39, 13, 2, 49, 6.563, 7.460
Mon Jan  9 18:23:26 EST 2017, 3677, 0.950, 5, 0.870, 483, 84, 4, 27, 94, 70.360, 77.260
Mon Jan  9 18:23:48 EST 2017, 4914, 0.330, 4, 0.240, 370, 95, 6, 46, 16, 19.107, 19.833
Mon Jan  9 18:25:45 EST 2017, 9864, 0.830, 9, 0.740, 520, 50, 16, 21, 61, 109.107, 107.103
Mon Jan  9 18:27:30 EST 2017, 7389, 0.080, 6, 0.490, 595, 73, 11, 33, 38, 95.680, 94.327
Mon Jan  9 18:27:36 EST 2017, 2439, 0.580, 2, 0.990, 445, 28, 2, 8, 83, 4.403, 4.940
Mon Jan  9 18:27:42 EST 2017, 1820, 0.390, 6, 0.680, 389, 22, 10, 36, 10, 5.643, 4.953
Mon Jan  9 18:28:37 EST 2017, 6770, 0.890, 1, 0.180, 539, 67, 19, 11, 55, 43.397, 53.267
Mon Jan  9 18:29:40 EST 2017, 9245, 0.140, 3, 0.930, 464, 45, 15, 49, 33, 50.403, 61.803
Mon Jan  9 18:30:33 EST 2017, 4295, 0.640, 8, 0.430, 314, 90, 5, 24, 78, 44.927, 49.427
Mon Jan  9 18:30:46 EST 2017, 3058, 0.010, 2, 0.560, 502, 79, 8, 5, 21, 10.757, 11.243
Mon Jan  9 18:32:03 EST 2017, 8008, 0.510, 7, 0.060, 352, 34, 17, 30, 66, 69.923, 69.857
Mon Jan  9 18:32:54 EST 2017, 5533, 0.260, 9, 0.810, 427, 56, 12, 18, 44, 40.457, 47.723
Mon Jan  9 18:33:05 EST 2017, 583, 0.760, 5, 0.310, 577, 11, 3, 43, 89, 8.260, 9.043
Mon Jan  9 18:34:05 EST 2017, 428, 0.030, 5, 0.880, 338, 91, 13, 11, 48, 51.537, 55.893
Mon Jan  9 18:34:24 EST 2017, 5378, 0.530, 1, 0.380, 488, 46, 3, 36, 93, 14.547, 17.583
Mon Jan  9 18:34:52 EST 2017, 7853, 0.280, 3, 0.630, 563, 69, 8, 23, 25, 27.543, 23.590
Mon Jan  9 18:36:23 EST 2017, 2903, 0.780, 7, 0.130, 413, 24, 17, 48, 70, 82.207, 81.023
Mon Jan  9 18:36:30 EST 2017, 4141, 0.400, 2, 0.760, 525, 12, 10, 29, 37, 6.137, 6.113
Mon Jan  9 18:36:35 EST 2017, 9091, 0.900, 6, 0.260, 375, 57, 1, 4, 82, 3.943, 4.333
Mon Jan  9 18:36:39 EST 2017, 6616, 0.150, 8, 0.510, 300, 35, 5, 42, 14, 3.617, 3.583
Mon Jan  9 18:38:44 EST 2017, 1666, 0.650, 4, 0.010, 450, 80, 15, 17, 59, 101.793, 111.350
Mon Jan  9 18:40:53 EST 2017, 2284, 0.340, 8, 0.320, 506, 86, 14, 39, 42, 119.490, 126.917
Mon Jan  9 18:41:05 EST 2017, 7234, 0.840, 3, 0.820, 356, 41, 4, 14, 87, 10.933, 11.197
Mon Jan  9 18:41:12 EST 2017, 9709, 0.090, 1, 0.070, 431, 63, 9, 26, 20, 7.397, 7.420
Mon Jan  9 18:41:28 EST 2017, 4759, 0.590, 6, 0.570, 581, 18, 18, 1, 65, 13.897, 15.183
Mon Jan  9 18:41:47 EST 2017, 3522, 0.220, 4, 0.450, 394, 29, 11, 20, 54, 17.670, 18.413
Mon Jan  9 18:42:36 EST 2017, 8472, 0.720, 9, 0.950, 544, 74, 2, 45, 99, 45.517, 48.340
Mon Jan  9 18:42:45 EST 2017, 5997, 0.470, 7, 0.200, 469, 52, 7, 7, 31, 9.267, 9.380
Mon Jan  9 18:44:37 EST 2017, 1047, 0.970, 2, 0.700, 319, 97, 16, 32, 76, 104.670, 110.087
Mon Jan  9 18:45:17 EST 2017, 738, 0.430, 4, 0.540, 422, 72, 4, 43, 68, 38.200, 39.913
Mon Jan  9 18:45:30 EST 2017, 5688, 0.930, 8, 0.040, 572, 27, 13, 18, 23, 12.350, 12.367
